Sowing,Harvesting,latitude,longitude,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,precipitation_sum,precipitation_hours,sunshine_duration,daylight_duration,evapotranspiration
2018-07-16,2018-11-20,22.42,88.668,33.6,18.05,42.62707,19.52922,992.10004,9.6640625,8.649121636284722,12.21270724826389,3.3789306
2018-06-20,2018-10-20,29.813,75.983,40.419502,15.5195,44.745865,14.684862,527.69995,4.617886,9.073917643229167,12.966617838541667,4.1675587
2018-08-15,2018-11-25,24.223,88.421,34.5065,15.4565,42.217205,15.140566,284.6,4.6310678,9.581987847222223,11.853599175347222,3.6984336
2018-07-29,2018-12-15,20.738,86.387,34.5,14.5,42.04045,14.655003,1095.8,6.7714286,8.73611328125,11.890172526041667,3.392705
2018-07-30,2018-12-27,14.724,77.749,37.9925,17.4425,40.85603,17.122519,255.70001,3.3642385,9.098364800347222,11.895793185763889,5.123828
2018-12-13,2019-01-24,15.877,79.764,31.8545,13.9545,33.70678,13.797256,38.9,1.0697675,9.174666883680555,11.236129557291667,3.6258311
2018-07-15,2018-11-20,25.109,86.54,36.596,16.096,44.340107,15.350143,765.50006,7.868217,8.996260850694444,12.238219401041667,3.595455
2018-08-23,2019-01-10,15.959,80.509,38.013,13.462999,42.122528,13.436493,321.7,4.0425534,9.505568576388889,11.666546223958333,3.9696226
2018-07-15,2018-11-18,27.117,82.92,35.817497,11.6675,43.46838,10.951801,921.5,6.3464565,8.863006727430555,12.274672309027778,3.7219334
2018-07-15,2018-11-11,26.58,84.891,36.704,14.904,44.417088,14.428972,736.4,8.125,8.981235894097223,12.354233940972222,3.7518167
2018-07-20,2018-11-15,25.179,87.036,37.4565,14.2065,44.092716,14.477766,666.19995,7.2268906,9.171017795138889,12.241886935763889,3.667033
2018-08-21,2018-12-20,15.562,80.049,39.9585,17.008501,41.47804,18.046291,313.80002,4.385246,9.496083984375,11.771895616319444,4.320478
2018-07-18,2018-10-24,26.84,83.853,35.7085,16.8085,45.581554,17.051922,867.69995,8.636364,8.620182834201389,12.546310763888888,3.6783268
2018-06-26,2018-10-22,27.066,83.681,35.6605,16.7105,43.976036,16.907604,1270.2,9.6470585,8.647300889756945,12.797401258680555,3.7373881
2018-07-16,2018-11-27,25.686,86.732,37.263,13.662999,44.30444,13.60239,714.2,7.3481483,9.208071831597222,12.154266493055555,3.6332908
2018-07-09,2018-10-31,26.763,85.67,36.8525,14.6025,45.145576,14.428846,761.7,8.6,9.614956597222223,12.553714192708334,3.89921
2018-08-31,2018-12-25,16.261,80.625,37.5695,17.9195,40.39766,17.797916,249.20001,3.4957266,9.341729600694444,11.663972439236112,4.1381044
2018-07-15,2018-11-20,25.92,86.728,36.9565,14.1565,44.968678,13.980087,654.60004,7.6434107,9.308665364583334,12.243077256944444,3.6896033
2018-07-09,2018-11-04,26.813,85.625,36.6345,15.6345005,44.510464,15.330135,806.6,8.344538,9.540634765625,12.506034071180556,3.8775048
2018-06-25,2018-11-18,27.38,83.004,36.554497,12.4045,43.926247,11.858953,1165.1001,6.9591837,8.864252387152778,12.485017361111112,3.8304102
2018-07-18,2018-11-22,25.313,83.282,36.15,14.6,45.024788,14.569443,885.0,7.046875,8.74592013888889,12.186320529513889,3.758759
2018-06-18,2018-11-06,27.059,83.68,39.411,15.561001,44.92427,15.38015,1267.7001,8.274648,9.0013232421875,12.682242838541667,3.8812747
2018-07-28,2018-12-06,24.759,86.904,35.940998,12.841,44.139458,12.322887,594.5,5.757576,9.0566064453125,11.936079644097223,3.5327177
2018-08-04,2018-12-10,16.19,81.104,35.963,18.713001,41.79666,20.343712,484.59998,5.9379845,9.01183376736111,11.92836154513889,3.989874
2018-07-01,2018-11-15,24.825,85.55,38.330498,14.1805,44.70739,13.96442,1010.19995,7.3405795,9.020309244791667,12.424244791666666,3.8881226
2018-07-16,2018-12-05,20.305,86.096,33.7565,15.8065,42.05092,15.776178,1707.2,8.174825,8.193533528645833,12.078247612847223,3.3431375
2018-07-20,2018-11-16,26.004,85.234,37.3455,15.2455,44.87096,15.381479,647.80005,7.5666666,9.052067057291667,12.235307074652777,3.7095144
